SYMBOL	ENSID	CGC	CHROMOSOME	STRAND	LENGTH	TOTAL_MUT	CLUSTERED_MUT	CLUSTERS	SIM_CLUSTERS	SCORE	P_EMPIRICAL	Q_EMPIRICAL	P_ANALYTICAL	Q_ANALYTICAL	P_TOPCLUSTER	Q_TOPCLUSTER
ASF1A	ENSG00000111875	False	6	+	612	0										
MAN1A1	ENSG00000111885	False	6	-	2068	0										
GJA1	ENSG00000152661	False	6	+	1146	0										
HSF2	ENSG00000025156	False	6	+	1608	0										
SERINC1	ENSG00000111897	False	6	-	1359	1										
PKIB	ENSG00000135549	False	6	+	274	0										
FABP7	ENSG00000164434	False	6	+	546	0										
SMPDL3A	ENSG00000172594	False	6	+	1359	0										
CLVS2	ENSG00000146352	False	6	+	981	0										
NKAIN2	ENSG00000188580	False	6	+	724	1										
RNF217	ENSG00000146373	False	6	+	1795	0										
TPD52L1	ENSG00000111907	False	6	+	639	0										
HDDC2	ENSG00000111906	False	6	-	639	0										
HEY2	ENSG00000135547	False	6	+	1011	0										
NCOA7	ENSG00000111912	False	6	+	2979	0										
HINT3	ENSG00000111911	False	6	+	546	0										
TRMT11	ENSG00000066651	False	6	+	1400	0										
CENPW	ENSG00000203760	False	6	+	310	0										
RNF146	ENSG00000118518	False	6	+	1203	0										
ECHDC1	ENSG00000093144	False	6	-	1054	0										
KIAA0408	ENSG00000189367	False	6	-	2118	1										
C6orf58	ENSG00000184530	False	6	+	990	0										
THEMIS	ENSG00000172673	False	6	-	2040	0										
ARHGAP18	ENSG00000146376	False	6	-	1989	1										
TMEM244	ENSG00000203756	False	6	-	384	0										
L3MBTL3	ENSG00000198945	False	6	+	2445	0										
SAMD3	ENSG00000164483	False	6	-	1650	0										
TMEM200A	ENSG00000164484	False	6	+	1473	1										
SMLR1	ENSG00000256162	False	6	+	321	0										
EPB41L2	ENSG00000079819	False	6	-	3369	0										
AKAP7	ENSG00000118507	False	6	+	1365	0										
ARG1	ENSG00000118520	False	6	+	990	1										
MED23	ENSG00000112282	False	6	-	4210	0										
ENPP3	ENSG00000154269	False	6	+	2728	0										
OR2A4	ENSG00000180658	False	6	-	930	1										
CTAGE9	ENSG00000236761	False	6	-	2331	0										
ENPP1	ENSG00000197594	False	6	+	2775	0										
CTGF	ENSG00000118523	False	6	-	1047	0										
MOXD1	ENSG00000079931	False	6	-	1980	1										
STX7	ENSG00000079950	False	6	-	807	0										
TAAR8	ENSG00000146385	False	6	+	1026	0										
TAAR6	ENSG00000146383	False	6	+	1035	1										
TAAR5	ENSG00000135569	False	6	-	1011	0										
TAAR2	ENSG00000146378	False	6	-	1053	0										
TAAR1	ENSG00000146399	False	6	-	1017	0										
VNN1	ENSG00000112299	False	6	-	1539	0										
VNN3	ENSG00000093134	False	6	-	1702	0										
VNN2	ENSG00000112303	False	6	-	1560	0										
SLC18B1	ENSG00000146409	False	6	-	1369	0										
RPS12	ENSG00000112306	False	6	+	396	0										
EYA4	ENSG00000112319	False	6	+	2051	0										
TCF21	ENSG00000118526	False	6	+	537	0										
TBPL1	ENSG00000028839	False	6	+	566	0										
SLC2A12	ENSG00000146411	False	6	-	1851	0										
ALDH8A1	ENSG00000118514	False	6	-	1461	0										
HBS1L	ENSG00000112339	False	6	-	3652	0										
AHI1	ENSG00000135541	False	6	-	3776	0										
PDE7B	ENSG00000171408	False	6	+	1555	0										
MTFR2	ENSG00000146410	False	6	-	1242	0										
MAP7	ENSG00000135525	False	6	-	2402	0										
MAP3K5	ENSG00000197442	False	6	-	4122	1										
PEX7	ENSG00000112357	False	6	+	1089	0										
SLC35D3	ENSG00000182747	False	6	+	1248	0										
IL20RA	ENSG00000016402	False	6	-	1707	1										
IL22RA2	ENSG00000164485	False	6	-	789	0										
IFNGR1	ENSG00000027697	False	6	-	1564	1										
OLIG3	ENSG00000177468	False	6	-	816	1										
PERP	ENSG00000112378	False	6	-	579	0										
KIAA1244	ENSG00000112379	False	6	+	6531	0										
PBOV1	ENSG00000254440	False	6	-	405	0										
RP3-422G23.4	ENSG00000262543	False	6	+	456	0										
HEBP2	ENSG00000051620	False	6	+	750	0										
NHSL1	ENSG00000135540	False	6	-	5193	0										
CCDC28A	ENSG00000024862	False	6	+	822	0										
REPS1	ENSG00000135597	False	6	-	2431	0										
ABRACL	ENSG00000146386	False	6	+	383	0										
HECA	ENSG00000112406	False	6	+	1629	0										
TXLNB	ENSG00000164440	False	6	-	2236	0										
CITED2	ENSG00000164442	False	6	-	810	0										
NMBR	ENSG00000135577	False	6	-	1170	0										
GJE1	ENSG00000203733	False	6	+	615	0										
VTA1	ENSG00000009844	False	6	+	921	1										
GPR126	ENSG00000112414	False	6	+	3800	0										
HIVEP2	ENSG00000010818	False	6	-	7338	0										
AIG1	ENSG00000146416	False	6	+	794	0										
ADAT2	ENSG00000189007	False	6	-	573	0										
AL031320.1	ENSG00000268402	False	6	+	48	0										
PEX3	ENSG00000034693	False	6	+	1119	0										
FUCA2	ENSG00000001036	False	6	-	1428	0										
PHACTR2	ENSG00000112419	False	6	+	2170	0										
LTV1	ENSG00000135521	False	6	+	1425	0										
ZC2HC1B	ENSG00000118491	False	6	+	666	0										
PLAGL1	ENSG00000118495	False	6	-	1389	0										
SF3B5	ENSG00000169976	False	6	-	258	0										
EPM2A	ENSG00000112425	False	6	-	1112	0										
FBXO30	ENSG00000118496	False	6	-	2235	0										
SHPRH	ENSG00000146414	False	6	-	5252	0										
RAB32	ENSG00000118508	False	6	+	675	0										
ADGB	ENSG00000118492	False	6	+	5240	0										
SAMD5	ENSG00000203727	False	6	+	648	0										
SASH1	ENSG00000111961	False	6	+	3763	0										
UST	ENSG00000111962	False	6	+	1218	0										
TAB2	ENSG00000055208	False	6	+	2112	0										
SUMO4	ENSG00000177688	False	6	+	285	0										
ZC3H12D	ENSG00000178199	False	6	-	1642	0										
PPIL4	ENSG00000131013	False	6	-	1483	0										
GINM1	ENSG00000055211	False	6	+	1026	0										
KATNA1	ENSG00000186625	False	6	-	1473	0										
NUP43	ENSG00000120253	False	6	-	1344	0										
PCMT1	ENSG00000120265	False	6	+	865	0										
LRP11	ENSG00000120256	False	6	-	1562	1										
RAET1E	ENSG00000164520	False	6	-	808	0										
RAET1G	ENSG00000203722	False	6	-	1034	0										
ULBP2	ENSG00000131015	False	6	+	738	0										
ULBP1	ENSG00000111981	False	6	+	732	0										
RAET1L	ENSG00000155918	False	6	-	738	0										
ULBP3	ENSG00000131019	False	6	-	732	0										
PPP1R14C	ENSG00000198729	False	6	+	495	0										
IYD	ENSG00000009765	False	6	+	1110	0										
PLEKHG1	ENSG00000120278	False	6	+	4155	0										
MTHFD1L	ENSG00000120254	False	6	+	3088	0										
AKAP12	ENSG00000131016	False	6	+	5375	1										
ZBTB2	ENSG00000181472	False	6	-	1542	0										
RMND1	ENSG00000155906	False	6	-	1347	0										
C6orf211	ENSG00000146476	False	6	+	1323	0										
MYCT1	ENSG00000120279	False	6	+	710	0										
VIP	ENSG00000146469	False	6	+	510	0										
FBXO5	ENSG00000112029	False	6	-	1341	0										
MTRF1L	ENSG00000112031	False	6	-	1255	0										
RGS17	ENSG00000091844	False	6	-	630	0										
AL590867.1	ENSG00000213121	False	6	+	885	0										
OPRM1	ENSG00000112038	False	6	+	2079	0										
IPCEF1	ENSG00000074706	False	6	-	1314	0										
CNKSR3	ENSG00000153721	False	6	-	1708	0										
SCAF8	ENSG00000213079	False	6	+	4011	1										
TFB1M	ENSG00000029639	False	6	-	1038	0										
CLDN20	ENSG00000171217	False	6	+	657	0										
NOX3	ENSG00000074771	False	6	-	1704	0										
TMEM242	ENSG00000215712	False	6	-	480	0										
ZDHHC14	ENSG00000175048	False	6	+	1464	0										
SNX9	ENSG00000130340	False	6	+	1785	0										
SYNJ2	ENSG00000078269	False	6	+	4716	1										
SERAC1	ENSG00000122335	False	6	-	2097	0										
GTF2H5	ENSG00000272047	False	6	+	213	0										
TMEM181	ENSG00000146433	False	6	+	1836	0										
AL591025.1	ENSG00000214239	False	6	+	66	0										
DYNLT1	ENSG00000146425	False	6	-	559	0										
SYTL3	ENSG00000164674	False	6	+	1830	0										
C6orf99	ENSG00000203711	False	6	+	606	0										
RSPH3	ENSG00000130363	False	6	-	1680	0										
TAGAP	ENSG00000164691	False	6	-	2208	0										
FNDC1	ENSG00000164694	False	6	+	5682	1										
SOD2	ENSG00000112096	False	6	-	1044	0										
WTAP	ENSG00000146457	False	6	+	1189	1										
ACAT2	ENSG00000120437	False	6	+	1333	0										
TCP1	ENSG00000120438	False	6	-	1668	1										
MRPL18	ENSG00000112110	False	6	+	540	0										
PNLDC1	ENSG00000146453	False	6	+	1636	0										
MAS1	ENSG00000130368	False	6	+	975	0										
SLC22A1	ENSG00000175003	False	6	+	1662	0										
SLC22A2	ENSG00000112499	False	6	-	1666	0										
SLC22A3	ENSG00000146477	False	6	+	1671	0										
LPA	ENSG00000198670	False	6	-	6120	1										
PLG	ENSG00000122194	False	6	+	2482	0										
MAP3K4	ENSG00000085511	False	6	+	4824	1										
AGPAT4	ENSG00000026652	False	6	-	1497	0										
PARK2	ENSG00000185345	False	6	-	1416	1										
PACRG	ENSG00000112530	False	6	+	1096	1										
AL078585.1	ENSG00000225683	False	6	-	492	0										
SDIM1	ENSG00000256391	False	6	-	438	0										
T	ENSG00000164458	False	6	-	1308	1										
PRR18	ENSG00000176381	False	6	-	885	0										
SFT2D1	ENSG00000198818	False	6	-	477	0										
MPC1	ENSG00000060762	False	6	-	331	0										
RPS6KA2	ENSG00000071242	False	6	-	2477	1										
Z98049.1	ENSG00000269048	False	6	+	402	0										
RP11-514O12.4	ENSG00000249141	False	6	-	554	0										
RNASET2	ENSG00000026297	False	6	-	768	0										
CCR6	ENSG00000112486	False	6	+	1122	0										
GPR31	ENSG00000120436	False	6	-	957	0										
TCP10L2	ENSG00000166984	False	6	+	1059	0										
UNC93A	ENSG00000112494	False	6	+	1371	0										
TTLL2	ENSG00000120440	False	6	+	1776	0										
TCP10	ENSG00000203690	False	6	-	1449	1										
C6orf123	ENSG00000146521	False	6	-	171	0										
AL009178.1	ENSG00000269155	False	6	+	564	0										
KIF25	ENSG00000125337	False	6	+	1159	0										
FRMD1	ENSG00000153303	False	6	-	1852	0										
DACT2	ENSG00000164488	False	6	-	2504	0										
SMOC2	ENSG00000112562	False	6	+	1440	0										
WDR27	ENSG00000184465	False	6	-	2719	0										
C6orf120	ENSG00000185127	False	6	+	630	0										
PHF10	ENSG00000130024	False	6	-	1494	0										
TCTE3	ENSG00000184786	False	6	-	594	0										
ERMARD	ENSG00000130023	False	6	+	2112	0										
DLL1	ENSG00000198719	False	6	-	2169	1										
FAM120B	ENSG00000112584	False	6	+	2814	0										
PSMB1	ENSG00000008018	False	6	-	723	0										
TBP	ENSG00000112592	False	6	+	1017	0										
PDCD2	ENSG00000071994	False	6	-	1081	0										
FAM20C	ENSG00000177706	False	7	+	1752	0										
AC145676.2	ENSG00000249852	False	7	-	462	0										
AC187652.1	ENSG00000269396	False	7	+	498	0										
PDGFA	ENSG00000197461	False	7	-	731	0										
PRKAR1B	ENSG00000188191	False	7	-	1286	0										
SUN1	ENSG00000164828	False	7	+	3080	1										
GET4	ENSG00000239857	False	7	+	1371	0										
ADAP1	ENSG00000105963	False	7	-	1675	0										
COX19	ENSG00000240230	False	7	-	270	0										
CYP2W1	ENSG00000073067	False	7	+	1686	1										
C7orf50	ENSG00000146540	False	7	-	697	0										
GPR146	ENSG00000164849	False	7	+	999	0										
GPER1	ENSG00000164850	False	7	+	1125	0										
ZFAND2A	ENSG00000178381	False	7	-	720	1										
UNCX	ENSG00000164853	False	7	+	1593	0										
MICALL2	ENSG00000164877	False	7	-	2712	0										
INTS1	ENSG00000164880	False	7	-	7212	1										
MAFK	ENSG00000198517	False	7	+	469	0										
TMEM184A	ENSG00000164855	False	7	-	1297	0										
PSMG3	ENSG00000157778	False	7	-	366	1										
AC074389.6	ENSG00000205971	False	7	-	582	0										
ELFN1	ENSG00000225968	False	7	+	2484	1										
MAD1L1	ENSG00000002822	False	7	-	2436	0										
AC110781.3	ENSG00000176349	False	7	+	660	0										
FTSJ2	ENSG00000122687	False	7	-	858	0										
NUDT1	ENSG00000106268	False	7	+	537	0										
SNX8	ENSG00000106266	False	7	-	1447	0										
EIF3B	ENSG00000106263	False	7	+	2442	0										
CHST12	ENSG00000136213	False	7	+	1242	1										
LFNG	ENSG00000106003	False	7	+	1411	0										
BRAT1	ENSG00000106009	False	7	-	2463	0										
IQCE	ENSG00000106012	False	7	+	2522	1										
TTYH3	ENSG00000136295	False	7	+	1904	0										
AMZ1	ENSG00000174945	False	7	+	1494	0										
GNA12	ENSG00000146535	False	7	-	1572	0										
AC091801.1	ENSG00000217455	False	7	-	469	0										
FOXK1	ENSG00000164916	False	7	+	2273	0										
AP5Z1	ENSG00000242802	False	7	+	2455	0										
PAPOLB	ENSG00000218823	False	7	-	1908	1										
MMD2	ENSG00000136297	False	7	-	852	0										
RBAK	ENSG00000146587	False	7	+	2142	0										
RBAK-RBAKDN	ENSG00000272968	False	7	+	729	0										
WIPI2	ENSG00000157954	False	7	+	1396	1										
SLC29A4	ENSG00000164638	False	7	+	1590	1										
FBXL18	ENSG00000155034	False	7	-	2557	0										
ACTB	ENSG00000075624	False	7	-	1134	0										
FSCN1	ENSG00000075618	False	7	+	1479	1										
RNF216	ENSG00000011275	False	7	-	2769	0										
OCM	ENSG00000122543	False	7	+	327	1										
CCZ1	ENSG00000122674	False	7	+	1446	0										
RSPH10B	ENSG00000155026	False	7	-	2610	1										
AIMP2	ENSG00000106305	False	7	+	960	0										
EIF2AK1	ENSG00000086232	False	7	-	2300	0										
ANKRD61	ENSG00000157999	False	7	+	1254	0										
USP42	ENSG00000106346	False	7	+	3948	1										
CYTH3	ENSG00000008256	False	7	-	1391	0										
FAM220A	ENSG00000178397	False	7	-	981	0										
DAGLB	ENSG00000164535	False	7	-	2017	1										
KDELR2	ENSG00000136240	False	7	-	811	0										
FLJ20306	ENSG00000269781	False	7	+	384	0										
GRID2IP	ENSG00000215045	False	7	-	3682	0										
ZDHHC4	ENSG00000136247	False	7	+	1032	0										
C7orf26	ENSG00000146576	False	7	+	1432	0										
ZNF853	ENSG00000236609	False	7	+	1977	0										
AC073343.1	ENSG00000198580	False	7	+	1456	0										
ZNF12	ENSG00000164631	False	7	-	2091	0										
RSPH10B2	ENSG00000169402	False	7	+	2610	0										
CCZ1B	ENSG00000146574	False	7	-	1446	0										
C1GALT1	ENSG00000106392	False	7	+	1128	0										
COL28A1	ENSG00000215018	False	7	-	3516	1										
MIOS	ENSG00000164654	False	7	+	2625	0										
RPA3	ENSG00000106399	False	7	-	363	0										
RPA3-AS1	ENSG00000219545	False	7	+	306	0										
GLCCI1	ENSG00000106415	False	7	+	1641	0										
ICA1	ENSG00000003147	False	7	-	1782	1										
NXPH1	ENSG00000122584	False	7	+	813	1										
NDUFA4	ENSG00000189043	False	7	-	243	1										
PHF14	ENSG00000106443	False	7	+	2853	0										
THSD7A	ENSG00000005108	False	7	-	4971	0										
TMEM106B	ENSG00000106460	False	7	+	822	0										
VWDE	ENSG00000146530	False	7	-	4770	0										
SCIN	ENSG00000006747	False	7	+	2265	0										
ARL4A	ENSG00000122644	False	7	+	600	0										
AGMO	ENSG00000187546	False	7	-	1473	0										
MEOX2	ENSG00000106511	False	7	-	912	0										
ISPD	ENSG00000214960	False	7	-	1353	0										
SOSTDC1	ENSG00000171243	False	7	-	690	0										
LRRC72	ENSG00000205858	False	7	+	861	0										
ANKMY2	ENSG00000106524	False	7	-	1323	1										
BZW2	ENSG00000136261	False	7	+	1257	0										
TSPAN13	ENSG00000106537	False	7	+	612	0										
AC073333.1	ENSG00000267906	False	7	+	378	0										
AGR2	ENSG00000106541	False	7	-	671	0										
AGR3	ENSG00000173467	False	7	-	580	0										
AHR	ENSG00000106546	False	7	+	2544	1										
SNX13	ENSG00000071189	False	7	-	3036	0										
PRPS1L1	ENSG00000229937	False	7	-	954	1										
TWIST1	ENSG00000122691	False	7	-	606	0										
FERD3L	ENSG00000146618	False	7	-	498	1										
TWISTNB	ENSG00000105849	False	7	-	1014	0										
TMEM196	ENSG00000173452	False	7	-	590	0										
MACC1	ENSG00000183742	False	7	-	2556	0										
ITGB8	ENSG00000105855	False	7	+	2307	0										
SP8	ENSG00000164651	False	7	-	1524	0										
SP4	ENSG00000105866	False	7	+	2352	0										
CDCA7L	ENSG00000164649	False	7	-	1367	0										
RAPGEF5	ENSG00000136237	False	7	-	2994	0										
STEAP1B	ENSG00000105889	False	7	-	1056	0										
IL6	ENSG00000136244	False	7	+	921	0										
TOMM7	ENSG00000196683	False	7	-	466	0										
FAM126A	ENSG00000122591	False	7	-	2044	1										
KLHL7	ENSG00000122550	False	7	+	1960	0										
AC005082.1	ENSG00000214871	False	7	+	258	0										
NUPL2	ENSG00000136243	False	7	+	1364	1										
GPNMB	ENSG00000136235	False	7	+	1793	0										
MALSU1	ENSG00000156928	False	7	+	702	0										
IGF2BP3	ENSG00000136231	False	7	-	1737	1										
TRA2A	ENSG00000164548	False	7	-	846	0										
CCDC126	ENSG00000169193	False	7	+	420	0										
FAM221A	ENSG00000188732	False	7	+	894	0										
NPY	ENSG00000122585	False	7	+	291	0										
MPP6	ENSG00000105926	False	7	+	1620	0										
DFNA5	ENSG00000105928	False	7	-	1647	0										
OSBPL3	ENSG00000070882	False	7	-	2661	0										
CYCS	ENSG00000172115	False	7	-	315	0										
C7orf31	ENSG00000153790	False	7	-	1770	0										
NPVF	ENSG00000105954	False	7	-	588	0										
NFE2L3	ENSG00000050344	False	7	+	2127	0										
CBX3	ENSG00000122565	False	7	+	564	0										
SNX10	ENSG00000086300	False	7	+	705	1										
KIAA0087	ENSG00000122548	False	7	-	414	0										
C7orf71	ENSG00000222004	False	7	+	507	0										
SKAP2	ENSG00000005020	False	7	-	1099	1										
HOXA1	ENSG00000105991	False	7	-	1005	0										
HOXA2	ENSG00000105996	False	7	-	1128	0										
HOXA4	ENSG00000197576	False	7	-	960	1										
HOXA5	ENSG00000106004	False	7	-	810	1										
HOXA6	ENSG00000106006	False	7	-	699	0										
HOXA7	ENSG00000122592	False	7	-	690	1										
RP1-170O19.20	ENSG00000257184	False	7	-	336	1										
HOXA10	ENSG00000253293	False	7	-	1240	1										
EVX1	ENSG00000106038	False	7	+	1273	0										
HIBADH	ENSG00000106049	False	7	-	1092	0										
TAX1BP1	ENSG00000106052	False	7	+	2689	0										
CREB5	ENSG00000146592	False	7	+	1573	1										
CPVL	ENSG00000106066	False	7	-	1428	1										
CHN2	ENSG00000106069	False	7	+	1901	0										
PRR15	ENSG00000176532	False	7	+	387	0										
WIPF3	ENSG00000122574	False	7	+	1470	0										
SCRN1	ENSG00000136193	False	7	-	1381	0										
FKBP14	ENSG00000106080	False	7	-	633	1										
PLEKHA8	ENSG00000106086	False	7	+	1672	1										
C7orf41	ENSG00000180354	False	7	+	567	0										
ZNRF2	ENSG00000180233	False	7	+	726	0										
NOD1	ENSG00000106100	False	7	-	2859	0										
GGCT	ENSG00000006625	False	7	-	720	0										
GARS	ENSG00000106105	False	7	+	2217	1										
CRHR2	ENSG00000106113	False	7	-	1545	0										
INMT	ENSG00000241644	False	7	+	789	1										
FAM188B	ENSG00000106125	False	7	+	2271	0										
AQP1	ENSG00000250424	False	7	+	1338	0										
AQP1	ENSG00000240583	False	7	+	1323	0										
GHRHR	ENSG00000106128	False	7	+	1345	0										
ADCYAP1R1	ENSG00000078549	False	7	+	1572	0										
NEUROD6	ENSG00000164600	False	7	-	1011	0										
CCDC129	ENSG00000180347	False	7	+	3329	0										
PPP1R17	ENSG00000106341	False	7	+	465	0										
PDE1C	ENSG00000154678	False	7	-	2446	0										
LSM5	ENSG00000106355	False	7	-	288	0										
AVL9	ENSG00000105778	False	7	+	2257	0										
KBTBD2	ENSG00000170852	False	7	-	1869	1										
NT5C3A	ENSG00000122643	False	7	-	1068	0										
RP9	ENSG00000164610	False	7	-	713	0										
BBS9	ENSG00000122507	False	7	+	2754	0										
RP11-89N17.1	ENSG00000173862	False	7	+	633	0										
BMPER	ENSG00000164619	False	7	+	2056	0										
AC005493.1	ENSG00000214841	False	7	-	84	0										
NPSR1	ENSG00000187258	False	7	+	1366	0										
DPY19L1	ENSG00000173852	False	7	-	2025	0										
TBX20	ENSG00000164532	False	7	-	1341	1										
HERPUD2	ENSG00000122557	False	7	-	1218	0										
SEPT7	ENSG00000122545	False	7	+	1418	1										
PP13004	ENSG00000205745	False	7	+	369	0										
EEPD1	ENSG00000122547	False	7	+	1707	1										
KIAA0895	ENSG00000164542	False	7	-	1952	1										
ANLN	ENSG00000011426	False	7	+	3428	0										
AOAH	ENSG00000136250	False	7	-	2001	0										
GPR141	ENSG00000187037	False	7	+	915	0										
NME8	ENSG00000086288	False	7	+	1764	0										
EPDR1	ENSG00000086289	False	7	+	1119	1										
STARD3NL	ENSG00000010270	False	7	+	702	0										
AMPH	ENSG00000078053	False	7	-	2607	1										
VPS41	ENSG00000006715	False	7	-	2645	0										
POU6F2	ENSG00000106536	False	7	+	2114	0										
YAE1D1	ENSG00000241127	False	7	+	1045	0										
RALA	ENSG00000006451	False	7	+	618	0										
CDK13	ENSG00000065883	False	7	+	4536	0										
MPLKIP	ENSG00000168303	False	7	-	537	0										
C7orf10	ENSG00000175600	False	7	+	1753	0										
C7orf25	ENSG00000136197	False	7	-	1437	0										
PSMA2	ENSG00000106588	False	7	-	703	0										
MRPL32	ENSG00000106591	False	7	+	564	0										
STK17A	ENSG00000164543	False	7	+	1242	0										
COA1	ENSG00000106603	False	7	-	438	0										
BLVRA	ENSG00000106605	False	7	+	888	1										
MRPS24	ENSG00000062582	False	7	-	501	0										
URGCP-MRPS24	ENSG00000270617	False	7	-	330	0										
URGCP	ENSG00000106608	False	7	-	2906	0										
UBE2D4	ENSG00000078967	False	7	+	503	0										
SPDYE1	ENSG00000136206	False	7	+	1008	1										
DBNL	ENSG00000136279	False	7	+	1317	0										
PGAM2	ENSG00000164708	False	7	-	759	0										
POLM	ENSG00000122678	False	7	-	1779	0										
AEBP1	ENSG00000106624	False	7	+	3673	0										
POLD2	ENSG00000106628	False	7	-	1407	0										
MYL7	ENSG00000106631	False	7	-	783	0										
GCK	ENSG00000106633	False	7	-	1556	0										
YKT6	ENSG00000106636	False	7	+	594	0										
CAMK2B	ENSG00000058404	False	7	-	2429	1										
NUDCD3	ENSG00000015676	False	7	-	1083	0										
NPC1L1	ENSG00000015520	False	7	-	4077	0										
DDX56	ENSG00000136271	False	7	-	1806	0										
TMED4	ENSG00000158604	False	7	-	705	0										
OGDH	ENSG00000105953	False	7	+	3280	1										
PPIA	ENSG00000196262	False	7	+	496	0										
H2AFV	ENSG00000105968	False	7	-	442	0										
PURB	ENSG00000146676	False	7	-	936	0										
MYO1G	ENSG00000136286	False	7	-	3054	1										
CCM2	ENSG00000136280	False	7	+	1551	0										
NACAD	ENSG00000136274	False	7	-	4686	0										
TBRG4	ENSG00000136270	False	7	-	1959	0										
RAMP3	ENSG00000122679	False	7	+	454	1										
ADCY1	ENSG00000164742	False	7	+	3441	1										
AC096582.1	ENSG00000267988	False	7	-	495	0										
IGFBP1	ENSG00000146678	False	7	+	777	0										
IGFBP3	ENSG00000146674	False	7	-	964	0										
AC011294.3	ENSG00000233539	False	7	-	315	0										
TNS3	ENSG00000136205	False	7	-	4759	0										
C7orf65	ENSG00000221845	False	7	+	453	0										
C7orf69	ENSG00000136275	False	7	+	417	0										
HUS1	ENSG00000136273	False	7	-	840	0										
SUN3	ENSG00000164744	False	7	-	1279	0										
C7orf57	ENSG00000164746	False	7	+	1032	0										
UPP1	ENSG00000183696	False	7	+	932	0										
AC004899.1	ENSG00000267970	False	7	+	408	0										
VWC2	ENSG00000188730	False	7	+	975	1										
ZPBP	ENSG00000042813	False	7	-	1063	0										
C7orf72	ENSG00000164500	False	7	+	1314	0										
FIGNL1	ENSG00000132436	False	7	-	2022	0										
DDC	ENSG00000132437	False	7	-	1510	1										
GRB10	ENSG00000106070	False	7	-	1845	0										
COBL	ENSG00000106078	False	7	-	4381	0										
VSTM2A	ENSG00000170419	False	7	+	1099	0										
SEC61G	ENSG00000132432	False	7	-	204	0										
LANCL2	ENSG00000132434	False	7	+	1350	0										
VOPP1	ENSG00000154978	False	7	-	639	0										
SEPT14	ENSG00000154997	False	7	-	1296	0										
ZNF713	ENSG00000178665	False	7	+	1290	0										
MRPS17	ENSG00000249773	False	7	+	675	0										
MRPS17	ENSG00000239789	False	7	+	390	0										
GBAS	ENSG00000146729	False	7	+	858	0										
PSPH	ENSG00000146733	False	7	-	675	0										
CCT6A	ENSG00000146731	False	7	+	1593	0										
SUMF2	ENSG00000129103	False	7	+	1406	0										
PHKG1	ENSG00000164776	False	7	-	1257	0										
CHCHD2	ENSG00000106153	False	7	-	453	0										
NUPR1L	ENSG00000185290	False	7	-	291	0										
AC006455.1	ENSG00000230000	False	7	+	444	0										
AC073188.1	ENSG00000268181	False	7	-	444	0										
ZNF727	ENSG00000257482	False	7	+	1497	0										
ZNF679	ENSG00000197123	False	7	+	1233	0										
ZNF736	ENSG00000234444	False	7	+	1281	0										
ZNF680	ENSG00000173041	False	7	-	1706	0										
ZNF107	ENSG00000196247	False	7	+	2349	0										
ZNF138	ENSG00000197008	False	7	+	1098	0										
ZNF273	ENSG00000198039	False	7	+	1724	0										
ZNF117	ENSG00000152926	False	7	-	1449	0										
ERV3-1	ENSG00000213462	False	7	-	1812	0										
ZNF92	ENSG00000146757	False	7	+	1758	0										
AC104057.1	ENSG00000269558	False	7	-	903	0										
VKORC1L1	ENSG00000196715	False	7	+	641	0										
GUSB	ENSG00000169919	False	7	-	1953	0										
ASL	ENSG00000126522	False	7	+	1395	0										
AC068533.7	ENSG00000249319	False	7	+	878	0										
CRCP	ENSG00000241258	False	7	+	538	0										
TPST1	ENSG00000169902	False	7	+	1110	0										
AC008267.1	ENSG00000267941	False	7	+	132	0										
KCTD7	ENSG00000243335	False	7	+	2460	0										
RABGEF1	ENSG00000154710	False	7	+	1515	0										
TMEM248	ENSG00000106609	False	7	+	942	1										
TYW1	ENSG00000198874	False	7	+	2196	0										
AUTS2	ENSG00000158321	False	7	+	4062	0										
WBSCR17	ENSG00000185274	False	7	+	1966	1										
POM121	ENSG00000196313	False	7	+	3887	0										
TRIM74	ENSG00000155428	False	7	-	750	0										
AC005488.1	ENSG00000267985	False	7	+	78	0										
TRIM50	ENSG00000146755	False	7	-	1461	0										
FKBP6	ENSG00000077800	False	7	+	1023	1										
FZD9	ENSG00000188763	False	7	+	1773	0										
BAZ1B	ENSG00000009954	False	7	-	4449	1										
BCL7B	ENSG00000106635	False	7	-	606	0										
TBL2	ENSG00000106638	False	7	-	1448	0										
MLXIPL	ENSG00000009950	False	7	-	2756	1										
VPS37D	ENSG00000176428	False	7	+	753	0										
DNAJC30	ENSG00000176410	False	7	-	678	1										
WBSCR22	ENSG00000071462	False	7	+	991	0										
STX1A	ENSG00000106089	False	7	-	1070	0										
ABHD11	ENSG00000106077	False	7	-	945	0										
CLDN3	ENSG00000165215	False	7	-	660	0										
CLDN4	ENSG00000189143	False	7	+	627	0										
WBSCR27	ENSG00000165171	False	7	-	735	1										
WBSCR28	ENSG00000175877	False	7	+	795	1										
LIMK1	ENSG00000106683	False	7	+	2136	0										
EIF4H	ENSG00000106682	False	7	+	744	0										
LAT2	ENSG00000086730	False	7	+	729	0										
RFC2	ENSG00000049541	False	7	-	1062	0										
CLIP2	ENSG00000106665	False	7	+	3187	0										
GTF2IRD1	ENSG00000006704	False	7	+	3087	0										
GTF2I	ENSG00000077809	False	7	+	2996	0										
NCF1	ENSG00000158517	False	7	+	1333	0										
